case,split,domain,initial_context,seed,mode,policy,committed,cycles,draft_cycles,rejections,proposed,accepted,target_ms,draft_ms,verify_ms,recovery_ms,total_ms,ms_per_token,simulated_tps,host_simulator_seconds,depth_0_cycles,depth_1_cycles,depth_2_cycles,depth_3_cycles,depth_4_cycles,depth_5_cycles
heldout-code-256,heldout,code,256,102,resident_seed_batch,fixed_3,256,98,98,62,285,158,80.62269318652096,594.2070247577151,2517.403778913013,168.27229100809294,3360.5057878653397,13.126975733848983,76.17900880409324,6.004201713949442e-05,0,1,1,96,0,0
heldout-code-256,heldout,code,256,102,resident_seed_batch,fixed_4,256,92,92,70,355,164,80.62269318652096,641.9956707461572,2520.7100381086825,189.09148985732656,3432.419891898687,13.407890202729247,74.58294965724322,5.1957962568849325e-05,0,1,1,0,90,0
heldout-code-256,heldout,code,256,102,resident_seed_batch,fixed_5,256,77,77,55,372,179,59.86451524774907,610.7599085566171,2279.2189933391414,149.11352466486792,3098.9569418083747,12.105300553938964,82.60844045500451,3.7334044463932514e-05,0,1,1,0,1,74
heldout-code-256,heldout,code,256,102,resident_seed_batch,candidate,256,94,83,62,353,162,418.8348541744553,615.2134223554848,2354.813610480992,169.59857551668895,3558.460462527623,13.900236181748527,71.94122365438893,0.0001159579842351377,11,3,4,6,17,53
heldout-code-256,heldout,code,256,103,resident_seed_batch,ordinary,256,256,0,0,0,0,5211.749394808138,0.0,0.0,0.0,5211.749394808138,20.35839607346929,49.11978312983029,0.00013191596372053027,256,0,0,0,0,0
heldout-code-256,heldout,code,256,103,resident_seed_batch,default,256,130,52,37,260,126,1612.9192193451734,418.14220645233564,1571.022246094754,105.55344573608966,3707.637117628353,14.482957490735753,69.04667093303736,0.00018045800970867276,78,0,0,0,0,52
heldout-code-256,heldout,code,256,103,resident_seed_batch,existing_cost_gate,256,114,61,45,305,142,1099.853186819285,486.3122974280677,1836.2908806364926,126.6232955025191,3549.0796603863637,13.863592423384233,72.13137615855346,0.00016325002070516348,53,0,0,0,0,61
heldout-code-256,heldout,code,256,103,resident_seed_batch,fixed_1,256,152,152,48,149,104,3098.25073402554,608.0072999696433,2080.7787811850676,0.0,5787.03681518025,22.605612559297853,44.23680169589975,7.854198338463902e-05,0,152,0,0,0,0
heldout-code-256,heldout,code,256,103,resident_seed_batch,fixed_2,256,115,115,53,225,141,2337.167566879707,571.9433478395839,1754.307328725307,50.14037041161038,4713.5586138562085,18.412338335375814,54.31140693730843,5.604198668152094e-05,0,1,114,0,0,0
heldout-code-256,heldout,code,256,103,resident_seed_batch,fixed_3,256,97,97,58,285,159,58.93750812718585,574.9367073955726,2465.3200004260943,155.6556981650486,3254.849914113904,12.714257477007438,78.6518600719238,4.549999721348286e-05,0,1,1,95,0,0
heldout-code-256,heldout,code,256,103,resident_seed_batch,fixed_4,256,89,89,65,342,167,80.46559850509263,614.2278303810433,2411.452931694385,172.38619546384902,3278.53255604437,12.80676779704832,78.083714474036,4.241598071530461e-05,0,1,1,1,86,0
heldout-code-256,heldout,code,256,103,resident_seed_batch,fixed_5,256,83,83,64,408,173,41.523242056159816,653.7646813068142,2470.35656284114,176.54599567967622,3342.19048188379,13.055431569858555,76.59647210044962,3.733299672603607e-05,0,1,1,0,0,81
heldout-code-256,heldout,code,256,103,resident_seed_batch,candidate,256,103,92,66,311,153,390.59222614359953,596.927032684978,2361.1691630216374,170.97157562634055,3519.6599974765554,13.748671865142795,72.73429825140524,0.00012487504864111543,11,3,2,34,51,2
heldout-code-256,heldout,code,256,104,resident_seed_batch,ordinary,256,256,0,0,0,0,5199.8777533971725,0.0,0.0,0.0,5199.8777533971725,20.312022474207705,49.231926622265426,0.00017295900033786893,256,0,0,0,0,0
heldout-code-256,heldout,code,256,104,resident_seed_batch,default,256,162,48,40,230,94,2383.7671933177803,382.5982269358466,1377.9805114152575,106.16291650279786,4250.508848171682,16.603550188170633,60.22808307059897,0.000234208011534065,114,0,0,0,0,48
heldout-code-256,heldout,code,256,104,resident_seed_batch,existing_cost_gate,256,146,56,47,265,110,1925.892809124755,442.53650209677363,1571.2544360538905,123.05139064142924,4062.7351379168476,15.870059132487686,63.01173748955317,0.00020691700046882033,90,0,0,0,0,56
heldout-code-256,heldout,code,256,104,resident_seed_batch,fixed_1,256,153,152,49,151,103,3104.877991742084,605.349109534449,2032.7021514276007,0.0,5742.929252704133,22.43331739337552,44.576554704980744,0.00011095800437033176,1,152,0,0,0,0
heldout-code-256,heldout,code,256,104,resident_seed_batch,fixed_2,256,120,119,63,226,136,2428.365297093127,590.5299225473193,1727.670061901482,66.55301267577732,4813.118294217707,18.80124333678792,53.1879717786177,7.795903366059065e-05,1,0,119,0,0,0
heldout-code-256,heldout,code,256,104,resident_seed_batch,fixed_3,256,109,108,73,314,147,103.33456088841845,647.8179419534522,2743.4035428015145,195.31280904613334,3689.8688546895187,14.413550213630932,69.3791595532305,6.641598884016275e-05,1,0,1,107,0,0
heldout-code-256,heldout,code,256,104,resident_seed_batch,fixed_4,256,96,96,71,365,160,108.95559637406504,667.4974038892966,2582.1090322529567,187.8942723571304,3546.456304873449,13.85334494091191,72.18473258734682,5.52500132471323e-05,0,1,0,0,95,0
heldout-code-256,heldout,code,256,104,resident_seed_batch,fixed_5,256,92,91,76,430,164,124.961520682479,726.1247338216878,2599.4200175216856,199.56681797242467,3650.073089998277,14.258098007805769,70.13558186039525,4.491599975153804e-05,1,0,0,0,0,91
heldout-code-256,heldout,code,256,104,resident_seed_batch,candidate,256,111,101,71,334,145,370.4581047651945,652.642892394595,2644.8832936543868,189.55957993651685,3857.5438707506937,15.068530745119897,66.36347079318669,0.0001365420175716281,10,3,3,60,21,14
heldout-code-256,heldout,code,256,105,resident_seed_batch,ordinary,256,256,0,0,0,0,5165.633661185632,0.0,0.0,0.0,5165.633661185632,20.178256489006376,49.55829561116072,0.00011987501056864858,256,0,0,0,0,0
heldout-code-256,heldout,code,256,105,resident_seed_batch,default,256,147,45,34,225,109,2042.4850027864081,359.84523729840805,1352.1504086698726,94.38488586623136,3848.8655346209202,15.03463099461297,66.51310566639833,0.0002263330388814211,102,0,0,0,0,45
heldout-code-256,heldout,code,256,105,resident_seed_batch,existing_cost_gate,256,129,62,48,310,127,1332.5709823103944,495.01747754416607,1875.5349668075235,132.97775541400958,3836.1011820760955,14.984770242484748,66.73442327229048,0.00035441602813079953,67,0,0,0,0,62
heldout-code-256,heldout,code,256,105,resident_seed_batch,fixed_1,256,151,150,45,148,105,3028.241048046985,589.7471507128257,2047.1333719269117,0.0,5665.1215706867215,22.129381135495006,45.188791944842215,0.000196542008779943,1,150,0,0,0,0
heldout-code-256,heldout,code,256,105,resident_seed_batch,fixed_2,256,118,117,60,231,138,2375.704182974953,575.6487940728268,1751.892319185691,65.25752227590458,4768.502818509377,18.626964134802254,53.6856136492806,0.00015758303925395012,1,1,116,0,0,0
heldout-code-256,heldout,code,256,105,resident_seed_batch,fixed_3,256,105,104,72,306,151,83.54374598344091,612.6763613100592,2608.9024268478606,188.5609534070203,3493.683487548382,13.647201123235867,73.27509801972433,0.00010729196947067976,1,1,1,102,0,0
heldout-code-256,heldout,code,256,105,resident_seed_batch,fixed_4,256,93,92,68,359,163,83.54374598344091,633.0448667289761,2492.4165987528436,178.48926107919505,3387.4944725444543,13.232400283376775,75.57207903212024,8.945795707404613e-05,1,1,1,0,90,0
heldout-code-256,heldout,code,256,105,resident_seed_batch,fixed_5,256,87,86,69,422,169,63.71328545786429,672.6493243863239,2520.897892689635,184.25373486254537,3441.514237396368,13.443414989829563,74.38586108935391,6.287504220381379e-05,1,1,1,0,1,83
heldout-code-256,heldout,code,256,105,resident_seed_batch,candidate,256,101,92,63,329,155,331.41212214220076,602.5409812644916,2409.9243993468585,162.88664050645866,3506.764143260009,13.69829743460941,73.00177301402813,0.00016766699263826013,9,3,2,24,58,5
heldout-code-256,heldout,code,256,106,resident_seed_batch,ordinary,256,256,0,0,0,0,5194.999302765283,0.0,0.0,0.0,5194.999302765283,20.292966026426885,49.27815868304967,0.00017033301992341876,256,0,0,0,0,0
heldout-code-256,heldout,code,256,106,resident_seed_batch,default,256,147,52,41,260,109,1954.94752391308,415.8029196247338,1567.7104728881568,114.2570946308642,4052.7180110568333,15.830929730690755,63.16748397040398,0.00020291598048061132,95,0,0,0,0,52
heldout-code-256,heldout,code,256,106,resident_seed_batch,existing_cost_gate,256,133,64,53,320,123,1420.5621693429018,510.7780453608363,1936.4259546976796,147.70623608688322,4015.472405488299,15.685439083938668,63.75339540376427,0.00018912501400336623,69,0,0,0,0,64
heldout-code-256,heldout,code,256,106,resident_seed_batch,fixed_1,256,149,148,41,147,107,3012.799302146294,586.9950167644733,2094.0199226920827,0.0,5693.814241602845,22.241461881261113,44.96107339250575,8.812500163912773e-05,1,148,0,0,0,0
heldout-code-256,heldout,code,256,106,resident_seed_batch,fixed_2,256,117,117,60,232,139,2397.756772097384,587.5764109963993,1807.5958875224815,70.0817723074998,4863.010842923762,18.996136105170944,52.6422844342429,6.470800144597888e-05,0,0,117,0,0,0
heldout-code-256,heldout,code,256,106,resident_seed_batch,fixed_3,256,103,103,66,305,153,38.7308973972291,616.6064977229555,2666.4350932541506,182.37047495637339,3504.1429633307066,13.688058450510573,73.05638002756332,5.604099715128541e-05,0,0,1,102,0,0
heldout-code-256,heldout,code,256,106,resident_seed_batch,fixed_4,256,96,96,72,377,160,38.7308973972291,671.1765201967897,2693.2746870924534,199.77174598418742,3602.9538506706585,14.07403847918226,71.05281127937506,5.420902743935585e-05,0,0,1,1,94,0
heldout-code-256,heldout,code,256,106,resident_seed_batch,fixed_5,256,94,94,79,459,162,38.7308973972291,749.4291990325196,2829.3873346663936,219.3959843627562,3836.9434154588976,14.988060216636319,66.71977464368796,4.787504440173507e-05,0,0,1,1,1,91
heldout-code-256,heldout,code,256,106,resident_seed_batch,candidate,256,106,96,68,347,150,341.4299440573292,648.8354866256651,2565.7570858434083,179.69644123873,3735.7189577651325,14.592652178770049,68.5276389616713,0.0001384170027449727,10,2,2,24,60,8
heldout-code-256,heldout,code,256,107,resident_seed_batch,ordinary,256,256,0,0,0,0,5193.249625913493,0.0,0.0,0.0,5193.249625913493,20.286131351224583,49.29476116892216,0.00015712494496256113,256,0,0,0,0,0
heldout-code-256,heldout,code,256,107,resident_seed_batch,default,256,131,54,36,260,125,1621.0877811932453,428.5942561408662,1549.1508769559678,94.71762167787817,3693.5505359679596,14.427931781124842,69.3100033442241,0.00022070901468396187,77,0,0,0,0,54
heldout-code-256,heldout,code,256,107,resident_seed_batch,existing_cost_gate,256,111,70,52,340,145,894.3350694471726,554.0144317363455,2035.06174724351,138.61468313629595,3622.025931563325,14.148538795169237,70.67867675080566,0.0001883330405689776,41,0,0,0,0,70
heldout-code-256,heldout,code,256,107,resident_seed_batch,fixed_1,256,152,151,47,147,104,3096.819315818895,604.0580103401675,2070.0245639225627,0.0,5770.901890081623,22.54258550813134,44.36048383355538,0.00010533398017287254,1,151,0,0,0,0
heldout-code-256,heldout,code,256,107,resident_seed_batch,fixed_2,256,115,115,53,230,141,2361.9046457159975,579.0361405964588,1751.626201453037,47.78438135534189,4740.351369120835,18.516997535628263,54.00443555041338,6.737501826137304e-05,0,0,115,0,0,0
heldout-code-256,heldout,code,256,107,resident_seed_batch,fixed_3,256,102,102,64,304,154,20.703375144791114,606.739935282067,2651.0901221535805,178.72551801140597,3457.258950591844,13.50491777574939,74.0471002197205,5.629099905490875e-05,0,1,0,101,0,0
heldout-code-256,heldout,code,256,107,resident_seed_batch,fixed_4,256,98,98,75,385,158,41.967753676073485,676.0939715525449,2708.0137110598994,206.28217513117562,3632.357611419694,14.18889691960818,70.47764217795266,5.52500132471323e-05,0,1,0,0,97,0
heldout-code-256,heldout,code,256,107,resident_seed_batch,fixed_5,256,92,92,73,451,164,41.967753676073485,727.8475568309069,2744.046759971508,200.66170687767578,3714.523777356165,14.509858505297519,68.9186596571498,4.991702735424042e-05,0,1,0,0,0,91
heldout-code-256,heldout,code,256,107,resident_seed_batch,candidate,256,104,94,71,358,152,352.9479207764653,635.24505140858,2475.6874684667328,184.0645200026505,3647.9449606544295,14.249785002556365,70.1764973871959,0.00013754202518612146,10,3,3,2,84,2
heldout-code-256,heldout,code,256,108,resident_seed_batch,ordinary,256,256,0,0,0,0,5198.321222139406,0.0,0.0,0.0,5198.321222139406,20.305942273982055,49.24666811848949,0.00021945801563560963,256,0,0,0,0,0
heldout-code-256,heldout,code,256,108,resident_seed_batch,default,256,130,55,42,270,126,1570.6020689663417,435.9310730807396,1603.7018803225396,114.1685434556474,3724.403565825268,14.548451429004952,68.73583796048013,0.0001961250090971589,75,0,0,0,0,55
heldout-code-256,heldout,code,256,108,resident_seed_batch,existing_cost_gate,256,125,64,50,315,131,1274.4629405515273,510.1493939457367,1893.321667556345,137.33967394490554,3815.2736759985123,14.903412796869189,67.09872521346745,0.0001822920166887343,61,0,0,0,0,64
heldout-code-256,heldout,code,256,108,resident_seed_batch,fixed_1,256,147,147,38,144,109,2990.036511611466,586.6387517504305,2138.953161201823,0.0,5715.628424563722,22.326673533452038,44.789475624378206,0.00010129099246114492,0,147,0,0,0,0
heldout-code-256,heldout,code,256,108,resident_seed_batch,fixed_2,256,120,120,62,235,136,2445.6032550322043,598.4647143854305,1697.3875317139682,58.82809384825558,4800.283594979861,18.751107792890082,53.33018246416211,7.31249456293881e-05,0,1,119,0,0,0
heldout-code-256,heldout,code,256,108,resident_seed_batch,fixed_3,256,103,103,65,301,153,64.02045661284096,614.102100936971,2623.2077386276205,176.2734138960165,3477.60371007345,13.584389492474415,73.61390812255404,5.925004370510578e-05,0,1,0,102,0,0
heldout-code-256,heldout,code,256,108,resident_seed_batch,fixed_4,256,95,94,69,376,161,22.102787966402833,657.2944063753129,2653.1067404290498,193.9967466020746,3526.500681372839,13.775393286612653,72.59320871599583,5.2916002459824085e-05,1,0,0,0,94,0
heldout-code-256,heldout,code,256,108,resident_seed_batch,fixed_5,256,89,89,73,440,167,23.019693628079747,711.4437894408422,2671.0348614131262,201.9816569994226,3607.4800014814696,14.09171875578699,70.96366435707738,4.516600165516138e-05,0,0,0,0,0,89
heldout-code-256,heldout,code,256,108,resident_seed_batch,candidate,256,98,87,69,378,158,416.3841841748197,644.3058491941858,2364.609461973346,176.21127004559602,3601.5107653879472,14.068401427296669,71.08128135011259,0.00012149999383836985,11,3,4,11,3,66
heldout-code-256,heldout,code,256,109,resident_seed_batch,ordinary,256,256,0,0,0,0,5211.484583396499,0.0,0.0,0.0,5211.484583396499,20.357361653892575,49.1222790556844,0.00012275000335648656,256,0,0,0,0,0
heldout-code-256,heldout,code,256,109,resident_seed_batch,default,256,154,47,37,230,102,2214.1388380197714,377.53733642314654,1390.5490020788868,101.15728571705354,4083.382462238855,15.950712743120528,62.693123254401,0.00021287496201694012,107,0,0,0,0,47
heldout-code-256,heldout,code,256,109,resident_seed_batch,existing_cost_gate,256,135,62,52,295,121,1543.6459572922017,498.23305246489826,1792.0492885964823,137.25803019258953,3971.1863285461704,15.512446595883478,64.46436374938877,0.00019624998094514012,73,0,0,0,0,62
heldout-code-256,heldout,code,256,109,resident_seed_batch,fixed_1,256,151,151,46,145,105,3062.7685813332264,600.7500459633703,2058.932424392772,0.0,5722.451051689368,22.353324420661593,44.73607509922244,8.795899339020252e-05,0,151,0,0,0,0
heldout-code-256,heldout,code,256,109,resident_seed_batch,fixed_2,256,117,117,58,225,139,2396.7119313891694,586.5473993645801,1778.7644782352268,61.328984783072094,4823.352793772049,18.841221850672067,53.07511412612181,6.504199700430036e-05,0,1,116,0,0,0
heldout-code-256,heldout,code,256,109,resident_seed_batch,fixed_3,256,104,104,71,301,152,80.27396692820531,622.8879604085798,2637.2892461678903,189.4185414218915,3529.869714926566,13.788553573931898,72.52392316845771,5.904200952500105e-05,0,1,0,103,0,0
heldout-code-256,heldout,code,256,109,resident_seed_batch,fixed_4,256,92,92,71,352,164,79.36750323936428,643.6429083009568,2519.4607279934194,191.87701707960895,3434.34815661335,13.415422486770899,74.54107397557635,5.216599674895406e-05,0,1,0,1,90,0
heldout-code-256,heldout,code,256,109,resident_seed_batch,fixed_5,256,89,89,73,424,167,81.38102259353084,710.9663381455057,2612.4516176801776,197.27521659478165,3602.074195013993,14.07060232427341,71.07016295065668,4.7291978262364864e-05,0,1,0,1,0,87
heldout-code-256,heldout,code,256,109,resident_seed_batch,candidate,256,102,91,59,312,154,341.3594368203155,594.1325688228012,2411.862338442976,158.2154312573643,3505.5697753434556,13.693631934935373,73.02664514070857,0.00018779101083055139,11,2,2,40,41,6
heldout-code-256,heldout,code,256,110,resident_seed_batch,ordinary,256,256,0,0,0,0,5249.506961172977,0.0,0.0,0.0,5249.506961172977,20.50588656708194,48.766484527681826,0.00018520897720009089,256,0,0,0,0,0
heldout-code-256,heldout,code,256,110,resident_seed_batch,default,256,125,49,33,240,131,1601.8174971386875,392.76366386893153,1443.1824501295096,88.95350982697751,3526.717120964106,13.77623875376604,72.58875356864935,0.00017966702580451965,76,0,0,0,0,49
heldout-code-256,heldout,code,256,110,resident_seed_batch,existing_cost_gate,256,108,65,48,315,148,940.1785239920299,521.5428084731691,1912.598325541559,129.01035765390571,3503.3300156606624,13.684882873674463,73.07333275929564,0.00016354199033230543,43,0,0,0,0,65
heldout-code-256,heldout,code,256,110,resident_seed_batch,fixed_1,256,149,149,42,146,107,3034.940667384839,595.417792975683,2112.3305481501916,0.0,5742.689008510714,22.432378939494978,44.578419555822336,0.00010299996938556433,0,149,0,0,0,0
heldout-code-256,heldout,code,256,110,resident_seed_batch,fixed_2,256,117,116,56,228,139,2402.727174522156,583.6052756258251,1731.39612479999,52.754664907534305,4770.483239855504,18.63470015568556,53.66332657061262,7.270800415426493e-05,1,0,116,0,0,0
heldout-code-256,heldout,code,256,110,resident_seed_batch,fixed_3,256,96,96,57,285,160,21.195523546352792,579.7098740044764,2501.984418289629,157.6653647359998,3260.555180576457,12.736543674126786,78.51423632546526,5.429197335615754e-05,0,0,0,96,0,0
heldout-code-256,heldout,code,256,110,resident_seed_batch,fixed_4,256,88,88,62,343,168,41.616457974556184,620.5707832665677,2453.8586057946636,169.35634988270553,3285.402196918492,12.833602331712859,77.92044463844107,4.966597771272063e-05,0,0,0,1,87,0
heldout-code-256,heldout,code,256,110,resident_seed_batch,fixed_5,256,83,83,66,403,173,41.616457974556184,668.3995616546146,2483.7671417134775,181.00624337463736,3374.7894047172854,13.182771112176896,75.8565851967423,4.458299372345209e-05,0,0,0,1,0,82
heldout-code-256,heldout,code,256,110,resident_seed_batch,candidate,256,99,87,68,379,157,394.5574253355458,656.4970991042085,2439.8260367321636,178.60387557342273,3669.4844367453397,14.333923581036483,69.76456895047086,0.00012762495316565037,12,3,2,13,2,67
heldout-code-256,heldout,code,256,111,resident_seed_batch,ordinary,256,256,0,0,0,0,5218.039556826476,0.0,0.0,0.0,5218.039556826476,20.38296701885342,49.060570969625786,0.00020933302585035563,256,0,0,0,0,0
heldout-code-256,heldout,code,256,111,resident_seed_batch,default,256,121,56,43,275,135,1343.6856312295579,453.63249892607655,1674.867182342665,119.7272986940183,3591.9126111923183,14.030908637469993,71.27122168905497,0.000517583976034075,65,0,0,0,0,56
heldout-code-256,heldout,code,256,111,resident_seed_batch,existing_cost_gate,256,108,73,59,360,148,723.8586329608729,592.4014401553445,2213.8991364780336,165.78959459083825,3695.9488041850896,14.437300016348006,69.26502870118755,0.00022108398843556643,35,0,0,0,0,73
heldout-code-256,heldout,code,256,111,resident_seed_batch,fixed_1,256,153,152,49,149,103,3118.1848321163416,607.7861777610467,2044.7089939640264,0.0,5770.680003841412,22.541718765005516,44.36218952178713,0.00012104102643206716,1,152,0,0,0,0
heldout-code-256,heldout,code,256,111,resident_seed_batch,fixed_2,256,122,121,70,235,134,2482.0336242072976,602.1928861652311,1811.988666985796,89.47904432287707,4985.694221681202,19.475368053442196,51.346911506673884,7.820897735655308e-05,1,1,120,0,0,0
heldout-code-256,heldout,code,256,111,resident_seed_batch,fixed_3,256,106,105,72,310,150,60.410182667246424,630.2168024559941,2705.7771356218545,196.80638367858953,3593.2105044236837,14.035978532905014,71.24547801606184,6.270798621699214e-05,1,1,0,104,0,0
heldout-code-256,heldout,code,256,111,resident_seed_batch,fixed_4,256,98,97,75,380,158,60.53629125145397,681.0348611418264,2699.7948808613237,205.06245871993494,3646.4284919745387,14.243861296775542,70.20568223494112,5.724997026845813e-05,1,0,0,0,97,0
heldout-code-256,heldout,code,256,111,resident_seed_batch,fixed_5,256,94,94,80,465,162,18.93245337229707,756.431792364919,2850.041345583305,223.13538321002898,3848.54097453055,15.033363181759961,66.51871493487924,4.8208050429821014e-05,0,0,0,0,0,94
heldout-code-256,heldout,code,256,111,resident_seed_batch,candidate,256,104,93,76,420,152,433.5929936160277,703.0597743368155,2609.69609411968,198.44885679809576,3944.7977188706177,15.40936608933835,64.89559623688181,0.00013495900202542543,11,3,6,4,2,78
heldout-code-256,heldout,code,256,112,resident_seed_batch,ordinary,256,256,0,0,0,0,5217.112987635175,0.0,0.0,0.0,5217.112987635175,20.379347607949903,49.069284220359634,0.00020795903401449323,256,0,0,0,0,0
heldout-code-256,heldout,code,256,112,resident_seed_batch,default,256,125,50,32,245,131,1542.7210681881022,401.2767667493726,1481.2044147563395,85.95564831915608,3511.1578980129702,13.715460539113165,72.91042084574869,0.00020133302314206958,75,0,0,0,0,50
heldout-code-256,heldout,code,256,112,resident_seed_batch,existing_cost_gate,256,110,68,49,335,146,885.257332923938,539.1806159647375,2015.6703232258556,132.3966604505599,3572.5049325650916,13.95509739283239,71.65840351021983,0.0001801660400815308,42,0,0,0,0,68
heldout-code-256,heldout,code,256,112,resident_seed_batch,fixed_1,256,150,150,44,147,106,3044.880278919678,597.3547101590765,2096.8896115335724,0.0,5739.124600612325,22.418455471141893,44.6061059508425,0.00011783302761614323,0,150,0,0,0,0
