case,split,domain,initial_context,seed,mode,policy,committed,cycles,draft_cycles,rejections,proposed,accepted,target_ms,draft_ms,verify_ms,recovery_ms,total_ms,ms_per_token,simulated_tps,host_simulator_seconds,depth_0_cycles,depth_1_cycles,depth_2_cycles,depth_3_cycles,depth_4_cycles,depth_5_cycles,stress
short-heldout-code-256,heldout,code,256,204,resident_seed_batch,fixed_1,32,18,18,4,16,14,364.8094818640314,72.8061042473137,268.69445670909914,0.0,706.3100428204442,22.07218883813888,45.3058827709957,1.183303538709879e-05,0,18,0,0,0,0,short
short-heldout-code-256,heldout,code,256,204,resident_seed_batch,fixed_2,32,15,14,8,24,17,306.38881174303543,71.29858428830883,238.09400383097096,13.945357141856,629.7267570041711,19.678961156380346,50.81569052621349,9.624985978007317e-06,1,0,14,0,0,0,short
short-heldout-code-256,heldout,code,256,204,resident_seed_batch,fixed_3,32,11,11,5,30,21,19.940086083480796,65.00861448462616,247.33829115001012,10.689530805306436,342.97652252342357,10.718016328856987,93.30084684678252,7.4160052463412285e-06,0,0,0,11,0,0,short
short-heldout-code-256,heldout,code,256,204,resident_seed_batch,fixed_4,32,12,12,9,43,20,19.940086083480796,81.98887962494318,292.72970094542865,21.740800439559056,416.39946709341166,13.012483346669114,76.84928182874303,7.5830030255019665e-06,0,0,0,1,11,0,short
short-heldout-code-256,heldout,code,256,204,resident_seed_batch,fixed_5,32,10,10,7,43,22,19.940086083480796,76.86622343728638,257.79546052400065,16.449986665843596,371.0517567106114,11.595367397206607,86.24133809170254,6.333983037620783e-06,0,0,0,1,1,8,short
short-heldout-code-256,heldout,code,256,204,resident_seed_batch,h1,32,16,6,2,18,16,238.4945388679243,39.68833677156618,132.99917514613264,2.6447878073891014,413.82683859301227,12.932088706031633,77.32702912357783,2.5874993298202753e-05,10,1,1,1,1,2,short
short-heldout-code-256,heldout,code,256,204,resident_seed_batch,h2,32,16,6,2,20,16,196.1866071920369,37.48480086371567,152.40233601773753,5.414030424259074,391.4877744977493,12.233992953054665,81.73946182879837,2.5124987587332726e-05,10,0,0,5,0,1,short
short-heldout-code-256,heldout,code,256,205,resident_seed_batch,ordinary,32,32,0,0,0,0,638.1333984002812,0.0,0.0,0.0,638.1333984002812,19.941668700008787,50.146254811642685,1.691601937636733e-05,32,0,0,0,0,0,short
short-heldout-code-256,heldout,code,256,205,resident_seed_batch,default,32,17,8,6,40,15,171.81813714788947,63.34249812583393,230.6576237829212,16.159453030374458,481.9777120870191,15.061803502719346,66.39311154334567,2.3374974261969328e-05,9,0,0,0,0,8,short
short-heldout-code-256,heldout,code,256,205,resident_seed_batch,existing_cost_gate,32,17,8,6,40,15,171.81813714788947,63.34249812583393,230.6576237829212,16.159453030374458,481.9777120870191,15.061803502719346,66.39311154334567,2.3916014470160007e-05,9,0,0,0,0,8,short
short-heldout-code-256,heldout,code,256,205,resident_seed_batch,fixed_1,32,22,21,11,21,10,436.5118029384432,83.52819374831856,197.5243294355956,0.0,717.5643261223573,22.423885191323667,44.595305027111166,1.4208955690264702e-05,1,21,0,0,0,0,short
short-heldout-code-256,heldout,code,256,205,resident_seed_batch,fixed_2,32,16,15,7,29,16,320.5635643391814,74.53436952657725,177.3922846417276,0.0,572.4902185074862,17.890319328358945,55.89615152451997,1.0541989468038082e-05,1,1,14,0,0,0,short
short-heldout-code-256,heldout,code,256,205,resident_seed_batch,fixed_3,32,15,14,9,39,17,56.14818354771947,78.26803727242573,291.928163393068,18.5209795947027,444.86536380791586,13.90204261899737,71.93187558161299,9.750016033649445e-06,1,1,1,12,0,0,short
short-heldout-code-256,heldout,code,256,205,resident_seed_batch,fixed_4,32,13,12,8,45,19,37.0289284134106,78.6421524962821,290.2095318739012,18.870105507208457,424.7507182908023,13.273459946587572,75.33830696924554,8.125032763928175e-06,1,1,0,0,11,0,short
short-heldout-code-256,heldout,code,256,205,resident_seed_batch,fixed_5,32,12,11,8,55,20,17.911682844336497,85.1585792179184,310.38999334628926,21.12461698333747,434.5848723918816,13.5807772622463,73.63348803164135,7.875030860304832e-06,1,0,0,0,0,11,short
short-heldout-code-256,heldout,code,256,205,resident_seed_batch,h1,32,21,11,9,38,11,228.4172042574657,72.77064929645924,250.14081065612191,19.73913846120177,571.0678026712486,17.84586883347652,56.035377673746574,3.337505040690303e-05,10,1,1,1,7,1,short
short-heldout-code-256,heldout,code,256,205,resident_seed_batch,h2,32,32,2,2,5,0,621.0123763730518,12.818073770424768,24.83517655314631,2.396241060064042,661.0618677566869,20.658183367396465,48.40696697359354,4.854198778048158e-05,30,0,0,1,0,1,short
short-heldout-code-256,heldout,code,256,206,resident_seed_batch,ordinary,32,32,0,0,0,0,639.7280829618508,0.0,0.0,0.0,639.7280829618508,19.991502592557836,50.02125254818346,1.6874982975423336e-05,32,0,0,0,0,0,short
short-heldout-code-256,heldout,code,256,206,resident_seed_batch,default,32,15,6,5,30,17,171.494938170728,49.461515494060436,179.88355386674613,14.156226897501774,414.9962344290364,12.968632325907388,77.10913339738252,1.8666964024305344e-05,9,0,0,0,0,6,short
short-heldout-code-256,heldout,code,256,206,resident_seed_batch,existing_cost_gate,32,15,6,5,30,17,171.494938170728,49.461515494060436,179.88355386674613,14.156226897501774,414.9962344290364,12.968632325907388,77.10913339738252,1.8708989955484867e-05,9,0,0,0,0,6,short
short-heldout-code-256,heldout,code,256,206,resident_seed_batch,fixed_1,32,18,17,3,17,14,354.33316776143664,66.89505003401624,263.0871467360069,0.0,684.3153645314599,21.38485514160812,46.76206564777324,1.2083968613296747e-05,1,17,0,0,0,0,short
short-heldout-code-256,heldout,code,256,206,resident_seed_batch,fixed_2,32,14,13,5,26,18,274.743042282466,63.763820484214726,206.78162894424815,5.812369242226104,551.1008609531549,17.22190190478609,58.065596095521414,8.957984391599894e-06,1,0,13,0,0,0,short
short-heldout-code-256,heldout,code,256,206,resident_seed_batch,fixed_3,32,12,11,7,33,20,19.12799406478334,65.40458972642787,273.97712028846945,18.751276389511933,377.26098046919265,11.78940563966227,84.82191813264701,7.959024515002966e-06,1,0,0,11,0,0,short
short-heldout-code-256,heldout,code,256,206,resident_seed_batch,fixed_4,32,11,10,7,39,21,19.12799406478334,67.56167281175033,263.87544153628454,18.872992516632547,369.43810092945085,11.54494065404534,86.61802862101337,6.916990969330072e-06,1,0,0,1,9,0,short
short-heldout-code-256,heldout,code,256,206,resident_seed_batch,fixed_5,32,11,10,9,47,21,19.12799406478334,77.71021780109335,288.07706505494815,25.085472605490562,410.0007495263154,12.812523422697357,78.04863780607825,7.040973287075758e-06,1,0,0,1,1,8,short
short-heldout-code-256,heldout,code,256,206,resident_seed_batch,h1,32,17,7,5,25,15,233.9735901596359,45.069925982596835,157.19793759520545,10.873850996636273,447.1153047340745,13.972353272939829,71.56990525974561,2.758303890004754e-05,10,1,1,1,1,3,short
short-heldout-code-256,heldout,code,256,206,resident_seed_batch,h2,32,16,6,5,28,16,190.33013364799794,48.25620162566662,178.95138490129725,14.472722881190592,432.01044305615244,13.500326345504764,74.07228346987127,2.5041052140295506e-05,10,0,0,1,0,5,short
short-heldout-code-256,heldout,code,256,207,resident_seed_batch,ordinary,32,32,0,0,0,0,656.9793949049503,0.0,0.0,0.0,656.9793949049503,20.530606090779695,48.70776807943826,1.7291982658207417e-05,32,0,0,0,0,0,short
short-heldout-code-256,heldout,code,256,207,resident_seed_batch,default,32,14,5,2,25,18,182.16625075887455,41.90068144463517,152.4435004057438,5.75809154144946,382.26852415070294,11.945891379709467,83.7107896107725,1.8000020645558834e-05,9,0,0,0,0,5,short
short-heldout-code-256,heldout,code,256,207,resident_seed_batch,existing_cost_gate,32,14,5,2,25,18,182.16625075887455,41.90068144463517,152.4435004057438,5.75809154144946,382.26852415070294,11.945891379709467,83.7107896107725,1.737498678267002e-05,9,0,0,0,0,5,short
short-heldout-code-256,heldout,code,256,207,resident_seed_batch,fixed_1,32,17,17,2,17,15,340.40292187449637,67.92538594552379,286.83796281174654,0.0,695.1662706317668,21.723945957242712,46.03215281276293,5.3374969866126776e-05,0,17,0,0,0,0,short
short-heldout-code-256,heldout,code,256,207,resident_seed_batch,fixed_2,32,14,14,7,27,18,292.4158253143815,71.93038056026003,264.0547864454112,14.229244980601074,642.6302373006539,20.082194915645434,49.79535375492895,1.129199517890811e-05,0,1,13,0,0,0,short
short-heldout-code-256,heldout,code,256,207,resident_seed_batch,fixed_3,32,13,13,8,36,19,39.718025408141,75.00625364574286,296.2441706196115,19.876427176466425,430.8448768499619,13.46390240156131,74.27267148668854,9.08400397747755e-06,0,1,1,11,0,0,short
short-heldout-code-256,heldout,code,256,207,resident_seed_batch,fixed_4,32,11,11,6,39,21,39.718025408141,72.4882055817097,265.9190276574316,14.023143348020376,392.1484019953028,12.254637562353212,81.60176055080113,7.750000804662704e-06,0,1,1,0,9,0,short
short-heldout-code-256,heldout,code,256,207,resident_seed_batch,fixed_5,32,10,10,6,42,22,39.718025408141,74.09316806610731,258.52632410022676,14.264914193411872,386.60243176788697,12.081325992746468,82.77237122815758,6.874965038150549e-06,0,1,1,0,1,7,short
short-heldout-code-256,heldout,code,256,207,resident_seed_batch,h1,32,16,6,1,19,16,246.30868133788044,38.36000395320161,154.19504658434136,2.7621851780899154,441.6259170535133,13.800809907922291,72.45951554089261,2.600002335384488e-05,10,1,1,1,2,1,short
short-heldout-code-256,heldout,code,256,207,resident_seed_batch,h2,32,17,7,5,33,15,202.79886050429602,56.70265744646892,209.55254920638785,14.35650817926102,483.41057533641384,15.106580479262933,66.19631764929976,2.6749970857053995e-05,10,0,0,1,0,6,short
short-heldout-code-256,heldout,code,256,208,resident_seed_batch,ordinary,32,32,0,0,0,0,640.8526418635145,0.0,0.0,0.0,640.8526418635145,20.026645058234827,49.933475981230636,2.0791951101273298e-05,32,0,0,0,0,0,short
short-heldout-code-256,heldout,code,256,208,resident_seed_batch,default,32,13,5,3,25,19,163.51375103884328,38.79930269844775,141.09377479012312,8.06383139942051,351.4706599268346,10.983458122713582,91.04600653340854,2.174999099224806e-05,8,0,0,0,0,5,short
short-heldout-code-256,heldout,code,256,208,resident_seed_batch,existing_cost_gate,32,13,5,3,25,19,163.51375103884328,38.79930269844775,141.09377479012312,8.06383139942051,351.4706599268346,10.983458122713582,91.04600653340854,1.7291982658207417e-05,8,0,0,0,0,5,short
short-heldout-code-256,heldout,code,256,208,resident_seed_batch,fixed_1,32,19,18,5,17,13,381.2473240146302,72.37154504125536,248.40040329086727,0.0,702.0192723467528,21.938102260836025,45.58279417747101,1.4000048395246267e-05,1,18,0,0,0,0,short
short-heldout-code-256,heldout,code,256,208,resident_seed_batch,fixed_2,32,16,15,8,27,16,322.0104528668632,74.67746951437346,190.5092757046181,6.065724711605746,593.2629227974605,18.53946633742064,53.93898517896217,1.0791991371661425e-05,1,1,14,0,0,0,short
short-heldout-code-256,heldout,code,256,208,resident_seed_batch,fixed_3,32,14,13,9,36,18,61.398352151089696,75.26321110914137,274.78361529799264,20.00560223893863,431.4507807971623,13.482836899911321,74.16836734163692,9.500014130026102e-06,1,1,1,11,0,0,short
short-heldout-code-256,heldout,code,256,208,resident_seed_batch,fixed_4,32,12,11,7,38,20,61.398352151089696,71.08290134174605,239.85947356691904,14.678345582841992,387.01907264259677,12.094346020081149,82.68326359603282,8.000002708286047e-06,1,1,1,1,8,0,short
short-heldout-code-256,heldout,code,256,208,resident_seed_batch,fixed_5,32,11,10,8,40,21,61.398352151089696,68.67813641111344,219.39097911225304,16.07429443391503,365.5417621083712,11.4231800658866,87.54129710222561,7.166003342717886e-06,1,1,1,1,1,6,short
short-heldout-code-256,heldout,code,256,208,resident_seed_batch,h1,32,15,6,1,17,17,239.19188733970577,38.786350459290766,130.07296974568698,0.0,408.0512075446835,12.75160023577136,78.4215299656866,2.624996704980731e-05,9,1,1,1,1,2,short
short-heldout-code-256,heldout,code,256,208,resident_seed_batch,h2,32,18,8,4,23,14,224.31950239683624,48.53626494345798,176.06087334973998,7.947802966115435,456.8644436561496,14.277013864254675,70.0426580451601,2.8834037948399782e-05,10,0,0,7,0,1,short
short-heldout-code-256,heldout,code,256,209,resident_seed_batch,ordinary,32,32,0,0,0,0,641.9423893806367,0.0,0.0,0.0,641.9423893806367,20.060699668144895,49.84870999230081,1.7000013031065464e-05,32,0,0,0,0,0,short
short-heldout-code-256,heldout,code,256,209,resident_seed_batch,default,32,16,7,5,35,16,179.87823762866665,57.24927667352253,208.24827796687137,13.968959316158177,459.3447515852188,14.354523487038087,69.6644511329815,2.68329749815166e-05,9,0,0,0,0,7,short
short-heldout-code-256,heldout,code,256,209,resident_seed_batch,existing_cost_gate,32,16,7,5,35,16,179.87823762866665,57.24927667352253,208.24827796687137,13.968959316158177,459.3447515852188,14.354523487038087,69.6644511329815,3.633397864177823e-05,9,0,0,0,0,7,short
short-heldout-code-256,heldout,code,256,209,resident_seed_batch,fixed_1,32,19,18,5,17,13,379.7393962158363,72.18905693587526,246.3105317141295,0.0,698.238984865841,21.81996827705753,45.82958083634997,1.3209006283432245e-05,1,18,0,0,0,0,short
short-heldout-code-256,heldout,code,256,209,resident_seed_batch,fixed_2,32,16,16,11,30,16,317.5733560856236,79.2109641803469,227.47914478797648,16.0740612133204,640.3375262672672,20.0105476958521,49.97364465977539,1.033395528793335e-05,0,0,16,0,0,0,short
short-heldout-code-256,heldout,code,256,209,resident_seed_batch,fixed_3,32,11,11,5,32,21,19.66418133581461,66.14269622021938,277.35254880713956,14.178310082733482,377.33773644590707,11.791804263934596,84.80466412239512,7.333001121878624e-06,0,0,1,10,0,0,short
short-heldout-code-256,heldout,code,256,209,resident_seed_batch,fixed_4,32,13,13,10,50,19,19.66418133581461,87.85832515172595,342.51712106434394,27.116942508259722,477.1565700601442,14.911142814379506,67.06394086948545,8.25000461190939e-06,0,0,1,0,12,0,short
short-heldout-code-256,heldout,code,256,209,resident_seed_batch,fixed_5,32,12,12,9,56,20,19.66418133581461,93.28231198792196,344.4090370746406,25.197767607929638,482.5532980063067,15.079790562697085,66.31391834271906,7.540977094322443e-06,0,0,1,0,1,10,short
short-heldout-code-256,heldout,code,256,209,resident_seed_batch,h1,32,20,10,6,26,12,320.88804514369076,58.38687631763173,187.64345885373208,10.576148939876173,577.4945292549307,18.046704039216586,55.411780335452896,3.2333016861230135e-05,10,1,4,1,3,1,short
short-heldout-code-256,heldout,code,256,209,resident_seed_batch,h2,32,19,9,7,33,13,199.75255660514642,60.50101422707933,239.26465018476597,19.184348269162786,518.7025692861546,16.20945529019233,61.69238768961339,3.7958030588924885e-05,10,0,0,6,0,3,short
short-heldout-code-256,heldout,code,256,210,resident_seed_batch,ordinary,32,32,0,0,0,0,638.3214477287577,0.0,0.0,0.0,638.3214477287577,19.947545241523677,50.13148173833222,1.733301905915141e-05,32,0,0,0,0,0,short
short-heldout-code-256,heldout,code,256,210,resident_seed_batch,default,32,13,7,6,35,19,118.36022873458191,55.07405674316932,200.31461389600665,16.45169876589548,390.2005981396534,12.193768691864168,82.00910032574362,1.9415980204939842e-05,6,0,0,0,0,7,short
short-heldout-code-256,heldout,code,256,210,resident_seed_batch,existing_cost_gate,32,13,7,6,35,19,118.36022873458191,55.07405674316932,200.31461389600665,16.45169876589548,390.2005981396534,12.193768691864168,82.00910032574362,2.150004729628563e-05,6,0,0,0,0,7,short
short-heldout-code-256,heldout,code,256,210,resident_seed_batch,fixed_1,32,19,19,6,19,13,372.67743567483876,74.36579284494444,245.65471584345244,0.0,692.6979443632357,21.646810761351116,46.196181554163665,1.2500036973506212e-05,0,19,0,0,0,0,short
short-heldout-code-256,heldout,code,256,210,resident_seed_batch,fixed_2,32,11,11,0,21,21,217.12293478729558,53.272954998884344,226.85607855327163,0.0,497.2519683394515,15.539124010607859,64.35369196599146,7.0829992182552814e-06,0,1,10,0,0,0,short
short-heldout-code-256,heldout,code,256,210,resident_seed_batch,fixed_3,32,12,12,6,33,20,37.429767906741,67.03514807725288,262.414003608331,13.397220563651297,380.27614015597607,11.883629379874252,84.14937625819677,7.749942597001791e-06,0,1,1,10,0,0,short
short-heldout-code-256,heldout,code,256,210,resident_seed_batch,fixed_4,32,12,12,9,42,20,37.429767906741,75.20416102545815,277.47619337026816,21.751655841518488,411.86177814398576,12.870680566999555,77.69596912878109,7.583992555737495e-06,0,1,1,1,9,0,short
short-heldout-code-256,heldout,code,256,210,resident_seed_batch,fixed_5,32,11,11,9,46,21,37.429767906741,76.18619090688298,266.643355867167,21.506798366656973,401.76611304744796,12.555191032732749,79.64833011245238,6.792019121348858e-06,0,1,1,1,0,8,short
