case,mode,policy,runs,speedup_vs_ordinary,speedup_vs_default,vs_default_ci_low,vs_default_ci_high,runs_slower_than_ordinary,runs_slower_than_default,worst_vs_ordinary,worst_vs_default
heldout-structured-2048,resident_seed_batch,fixed_1,40,0.8206887696515052,0.5928567794563976,0.5822739153664996,0.6041089543301094,40,40,0.8118333867562321,0.5341735186689743
heldout-structured-2048,resident_seed_batch,fixed_2,40,0.9981045055075863,0.7210200073133931,0.7076057940846787,0.7352529642223645,21,40,0.9706651284304774,0.6427349065212559
heldout-structured-2048,resident_seed_batch,fixed_3,40,1.159398329438609,0.837536938625319,0.8221360716701114,0.8543421829764289,0,40,1.090491546611728,0.7186602091886691
heldout-structured-2048,resident_seed_batch,fixed_4,40,1.1575229445322848,0.8361821806501651,0.8172717930405624,0.8565745660464853,0,39,1.0659510935593723,0.6987102331776318
heldout-structured-2048,resident_seed_batch,fixed_5,40,1.1345367417385532,0.8195771938827575,0.8042257446900536,0.8362068674788823,0,40,1.0428661753255728,0.7209552598902633
heldout-structured-2048,resident_seed_batch,ordinary,40,1.0,0.7223892922382092,0.7094165372160269,0.7363349399852323,0,40,1.0,0.6527043510828694
heldout-structured-2048,separate_seed,candidate,40,1.1620793380281547,0.9608789128748149,0.9451770467086917,0.977104041231044,0,31,1.033704165994222,0.8347365818894166
heldout-structured-2048,separate_seed,default,40,1.2093920705902228,1.0,1.0,1.0,0,0,1.1316518670503333,1.0
heldout-structured-2048,separate_seed,existing_cost_gate,40,1.2193835889054212,1.0082616039563765,1.0014276137300377,1.015199138609643,0,16,1.1335920514148388,0.9702407645497455
heldout-structured-2048,separate_seed,fixed_1,40,0.8206887696515052,0.6785961224724933,0.6723384807907961,0.6846537486933458,40,40,0.8118333867562321,0.62872755970428
heldout-structured-2048,separate_seed,fixed_2,40,0.9981045055075863,0.825294401856363,0.8178570229261752,0.8324394063257585,21,40,0.9706651284304774,0.7646723853647541
heldout-structured-2048,separate_seed,fixed_3,40,1.0956204155438185,0.9059265743400484,0.8979955069901904,0.9137230894477583,0,40,1.0305482606864647,0.8584266962666918
heldout-structured-2048,separate_seed,fixed_4,40,1.1547789207274404,0.9548424773149625,0.9461224456556436,0.9637826079771592,0,35,1.0887483048360458,0.9070779240618491
heldout-structured-2048,separate_seed,fixed_5,40,1.1881470384367236,0.9824332963063576,0.9757881627051543,0.9894006438577548,0,31,1.1026881461181341,0.9310454570299309
heldout-structured-2048,separate_seed,ordinary,40,1.0,0.8268617136806324,0.8189423608582618,0.8345155872384747,0,40,1.0,0.7646052106998094
heldout-structured-256,resident_seed_batch,candidate,40,1.370861956445172,0.905770931877642,0.8834181905930478,0.9293671540143285,0,35,1.2002898887261553,0.7639730645931183
heldout-structured-256,resident_seed_batch,default,40,1.51347532604453,1.0,1.0,1.0,0,0,1.1825987777726388,1.0
heldout-structured-256,resident_seed_batch,existing_cost_gate,40,1.4729803165869633,0.973243693662717,0.9575764954511232,0.9902428487905023,0,25,1.2496313695717525,0.8724671026018406
heldout-structured-256,resident_seed_batch,fixed_1,40,0.8743636972872482,0.5777191621434615,0.5664753887731007,0.5904519927796847,40,40,0.8642676427429158,0.5263985487170402
heldout-structured-256,resident_seed_batch,fixed_2,40,1.0542143041138476,0.6965520256409057,0.6825223686764259,0.7119901100955454,0,40,1.0242129095169763,0.6255891204627557
heldout-structured-256,resident_seed_batch,fixed_3,40,1.3474390650131722,0.890294702414942,0.8711054266058205,0.910376560966366,0,38,1.2147617046214056,0.7791691506660012
heldout-structured-256,resident_seed_batch,fixed_4,40,1.3390018426470653,0.8847199684097583,0.8642387496800955,0.906411220325735,0,36,1.205556158542713,0.7508741632435137
heldout-structured-256,resident_seed_batch,fixed_5,40,1.3121332922362736,0.8669670853938107,0.8488788289438375,0.8863800878340938,0,38,1.1806928509284293,0.7644485886308912
heldout-structured-256,resident_seed_batch,ordinary,40,1.0,0.66073095662121,0.647701699836796,0.6753634792786213,0,40,1.0,0.6070951501813793
heldout-structured-256,separate_seed,candidate,40,1.2216321023683765,0.9620296106767072,0.9466979382763757,0.9771613393275986,0,28,1.080486008534804,0.8590826252863004
heldout-structured-256,separate_seed,default,40,1.2698487539370649,1.0,1.0,1.0,0,0,1.2081507385547283,1.0
heldout-structured-256,separate_seed,existing_cost_gate,40,1.283324189878459,1.0106118432605573,1.0043638175488676,1.0162705392020108,0,6,1.190393429368788,0.9391766309710845
heldout-structured-256,separate_seed,fixed_1,40,0.8743636972872482,0.688557353445718,0.6827133914526256,0.6942370322159636,40,40,0.8642676427429158,0.6481768342528752
heldout-structured-256,separate_seed,fixed_2,40,1.0542143041138476,0.8301888715843837,0.8228107377850085,0.8375243318643685,0,40,1.0242129095169763,0.7838680263108021
heldout-structured-256,separate_seed,fixed_3,40,1.1600353263661676,0.9135224354629403,0.9050637285107442,0.921755420828004,0,40,1.1123242337672876,0.846927055941023
heldout-structured-256,separate_seed,fixed_4,40,1.218403813838222,0.9594873484426062,0.9496238805060186,0.9696182213402094,0,35,1.1232368730812887,0.8896673352903618
heldout-structured-256,separate_seed,fixed_5,40,1.2510724533144353,0.9852137504057745,0.9789175068129565,0.9916173798153367,0,35,1.1891275096552034,0.953216237562738
heldout-structured-256,separate_seed,ordinary,40,1.0,0.7874953587185716,0.7807036721158394,0.7940613851712324,0,40,1.0,0.7398043955390748
